2015	1	2	0	0	2.633466771
2015	1	3	0	0	2.746734159
2015	1	4	0	0	2.860001547
2015	1	5	0	0	2.916635241
2015	1	6	0	0	2.860001547
2015	1	7	0	0	2.803367853
2015	1	8	0	0	2.860001547
2015	1	9	0	0	2.803367853
2015	1	10	0	0	2.803367853
2015	1	11	0	0	2.746734159
2015	1	12	0	0	2.916635241
2015	1	13	0	0	2.860001547
2015	1	14	0	0	3.086536323
2015	1	15	0	0	3.143170017
2015	1	16	0	0	2.803367853
2015	1	17	0	0	2.860001547
2015	1	18	0	0	2.633466771
2015	1	19	0	0	2.633466771
2015	1	20	0	0	3.029902629
2015	1	21	0	0	3.256437405
2015	1	22	0	0	3.256437405
2015	1	23	0	0	2.916635241
2015	1	24	0	0	2.916635241
2015	1	25	0	0	2.690100465
2015	1	26	0	0	2.633466771
2015	1	27	0	0	2.690100465
2015	1	28	0	0	2.690100465
2015	1	29	0	0	2.633466771
2015	1	30	0	0	2.605149924
2015	1	31	0	0	2.690100465
