2015	5	7	0	0	9.315947696
2015	5	8	0	0	9.435704361
2015	5	9	0	0	9.085578347
2015	5	10	0	0	8.710675091
2015	5	11	0	0	8.241087378
2015	5	12	0	0	7.967357857
2015	5	13	0	0	7.883587185
2015	5	14	0	0	8.247871623
2015	5	15	0	0	8.693861963
2015	5	16	0	0	8.829251888
2015	5	17	0	0	8.885590615
2015	5	18	0	0	8.431636161
2015	5	19	0	0	10.58076686
2015	5	20	0	0	10.84771214
2015	5	21	0	0	10.71556685
2015	5	22	0	0	10.99814539
2015	5	23	0	0	12.33611641
2015	5	24	0	0	13.24550015
2015	5	25	0	0	13.1947658
2015	5	26	0	0	13.32868089
2015	5	27	0	0	13.32809096
2015	5	28	0	0	13.68234651
2015	5	29	0	0	13.4929776
2015	5	30	0	0	13.30124894
2015	5	31	0	0	14.12096267
2015	6	1	0	0	14.96427377
2015	6	2	0	0	15.33652232
2015	6	3	0	0	15.36985361
2015	6	4	0	0	15.43179671
2015	6	5	0	0	14.7224007
2015	6	6	0	0	13.92923402
2015	6	7	0	0	13.04108791
2015	6	8	0	0	12.33877111
2015	6	9	0	0	12.34614529
2015	6	10	0	0	12.08952387
2015	6	11	0	0	12.27653304
2015	6	12	0	0	11.86033439
2015	6	13	0	0	11.28160883
2015	6	14	0	0	10.65421368
2015	6	15	0	0	9.8403993
2015	6	16	0	0	9.153125826
2015	6	17	0	0	8.482665479
2015	6	18	0	0	7.898335543
2015	6	19	0	0	7.521957452
2015	6	20	0	0	7.092190305
2015	6	21	0	0	6.79191374
2015	6	22	0	0	6.422909827
2015	6	23	0	0	6.042697163
2015	6	24	0	0	6.174252515
2015	6	25	0	0	6.152719912
2015	6	26	0	0	5.866011836
2015	6	27	0	0	5.804068734
2015	6	28	0	0	5.666024104
2015	6	29	0	0	5.23389722
2015	6	30	0	0	5.028010145
2015	7	1	0	0	4.923001838
2015	7	2	0	0	4.760179968
2015	7	3	0	0	4.620660503
2015	7	4	0	0	4.546623746
2015	7	5	0	0	4.808259614
2015	7	6	0	0	4.816813662
2015	7	7	0	0	4.603847375
2015	7	8	0	0	4.688207981
2015	7	9	0	0	4.793511256
2015	7	10	0	0	4.598537966
2015	7	11	0	0	4.539544535
2015	7	12	0	0	4.38439181
2015	7	13	0	0	4.261095539
2015	7	14	0	0	4.194137995
2015	7	15	0	0	4.128360319
2015	7	16	0	0	4.069956822
2015	7	17	0	0	3.971142825
2015	7	18	0	0	4.087359884
2015	7	19	0	0	3.860530141
2015	7	20	0	0	3.886782218
2015	7	21	0	0	3.822774345
2015	7	22	0	0	3.488576557
2015	7	23	0	0	3.464979184
2015	7	24	0	0	3.186235222
2015	7	25	0	0	3.094795403
2015	7	26	0	0	3.112493433
2015	7	27	0	0	3.084176586
2015	7	28	0	0	3.204523186
2015	7	29	0	0	2.942887318
2015	7	30	0	0	2.979168278
2015	7	31	0	0	2.885958657
2015	8	1	0	0	2.916635241
2015	8	2	0	0	2.837584043
2015	8	3	0	0	2.892447934
2015	8	4	0	0	3.022823417
2015	8	5	0	0	2.773871137
2015	8	6	0	0	2.701899151
2015	8	7	0	0	2.654704406
2015	8	8	0	0	2.86590089
2015	8	9	0	0	2.75912278
2015	8	10	0	0	2.648510096
2015	8	11	0	0	2.560609883
2015	8	12	0	0	2.488047963
2015	8	13	0	0	2.436133743
2015	8	14	0	0	2.437313612
2015	8	15	0	0	2.562969621
2015	8	16	0	0	2.597480778
2015	8	17	0	0	2.520199383
2015	8	18	0	0	2.440263284
2015	8	19	0	0	2.409291732
2015	8	20	0	0	2.376550378
2015	8	21	0	0	2.347053662
2015	8	22	0	0	2.316082111
2015	8	23	0	0	2.269182333
2015	8	24	0	0	2.237620847
2015	8	25	0	0	2.198685183
2015	8	26	0	0	2.262398088
2015	8	27	0	0	2.26328299
2015	8	28	0	0	2.182461989
2015	8	29	0	0	2.132907507
2015	8	30	0	0	2.151785405
2015	8	31	0	0	2.078928517
2015	9	1	0	0	2.168598533
2015	9	2	0	0	2.142641423
2015	9	3	0	0	2.128188032
2015	9	4	0	0	2.090727203
2015	9	5	0	0	2.118749083
2015	9	6	0	0	2.073324141
2015	9	7	0	0	2.051201605
2015	9	8	0	0	2.01433071
2015	9	9	0	0	1.989258502
2015	9	10	0	0	1.97598498
2015	9	11	0	0	1.954747344
2015	9	12	0	0	1.932624808
2015	9	13	0	0	1.997812549
2015	9	14	0	0	2.170368336
2015	9	15	0	0	2.540552117
2015	9	16	0	0	2.935808106
2015	9	17	0	0	2.937202214
2015	9	18	0	0	2.757942911
2015	9	19	0	0	2.710158232
2015	9	20	0	0	2.617243577
2015	9	21	0	0	2.550875967
2015	9	22	0	0	2.494242273
2015	9	23	0	0	2.470644901
2015	9	24	0	0	2.455601576
2015	9	25	0	0	2.364161757
2015	9	26	0	0	2.292484738
2015	9	27	0	0	2.2892401
2015	9	28	0	0	2.326995896
2015	9	29	0	0	2.320506618
2015	9	30	0	0	2.295139443
2015	10	1	0	0	2.318146881
2015	10	2	0	0	2.450587134
2015	10	3	0	0	2.490112733
2015	10	4	0	0	2.421385386
2015	10	5	0	0	2.397493046
2015	10	6	0	0	2.41578101
2015	10	7	0	0	2.339679483
2015	10	8	0	0	2.283930691
2015	10	9	0	0	2.31932675
2015	10	10	0	0	2.445572692
2015	10	11	0	0	2.590696533
2015	10	12	0	0	2.262398088
2015	10	13	0	0	2.352658038
2015	10	14	0	0	2.419615583
2015	10	15	0	0	2.411356502
2015	10	16	0	0	2.438198514
2015	10	17	0	0	2.551170934
2015	10	18	0	0	2.602790187
2015	10	19	0	0	2.493062405
2015	10	20	0	0	2.468875098
2015	10	21	0	0	2.416960878
2015	10	22	0	0	2.386579261
2015	10	23	0	0	2.366226527
2015	10	24	0	0	2.324636158
2015	10	25	0	0	2.317556947
2015	10	26	0	0	2.600725417
2015	10	27	0	0	2.82755516
2015	10	28	0	0	2.798058444
2015	10	29	0	0	2.789799364
2015	10	30	0	0	2.775051006
2015	10	31	0	0	2.756173108
2015	11	1	0	0	2.750132181
2015	11	2	0	0	2.744669389
2015	11	3	0	0	2.79746851
2015	11	4	0	0	2.717827378
2015	11	5	0	0	2.670042698
2015	11	6	0	0	2.696294775
2015	11	7	0	0	2.643790621
2015	11	8	0	0	2.614588873
2015	11	9	0	0	2.624322789
2015	11	10	0	0	2.631696968
2015	11	11	0	0	2.544976624
2015	11	12	0	0	2.536717544
2015	11	13	0	0	2.509580565
2015	11	14	0	0	2.485393259
2015	11	15	0	0	2.483623456
2015	11	16	0	0	2.468875098
2015	11	17	0	0	2.431414269
2015	11	18	0	0	2.442917988
2015	11	19	0	0	2.43229917
2015	11	20	0	0	2.638186246
2015	11	21	0	0	2.40014775
2015	11	22	0	0	2.393363506
2015	11	23	0	0	2.44380289
2015	11	24	0	0	2.446162627
2015	11	25	0	0	2.461500919
2015	11	26	0	0	2.445572692
2015	11	27	0	0	2.3494134
2015	11	28	0	0	2.346758695
2015	11	29	0	0	2.191605971
2015	11	30	0	0	2.405752126
2015	12	1	0	0	2.263872924
2015	12	2	0	0	2.189246234
2015	12	3	0	0	2.437018645
2015	12	4	0	0	2.39808298
2015	12	5	0	0	2.329945567
2015	12	6	0	0	2.344398958
2015	12	7	0	0	2.421680353
2015	12	8	0	0	2.52668866
2015	12	9	0	0	2.537602445
2015	12	10	0	0	2.534357807
2015	12	11	0	0	2.457961313
2015	12	12	0	0	2.3898239
2015	12	13	0	0	2.421385386
2015	12	14	0	0	2.46238582
2015	12	15	0	0	2.405457159
2015	12	16	0	0	2.394248407
2015	12	17	0	0	2.351183202
2015	12	18	0	0	2.398672915
2015	12	19	0	0	2.378025214
2015	12	20	0	0	2.462680788
2015	12	21	0	0	2.514005073
2015	12	22	0	0	2.637006377
2015	12	23	0	0	2.48421339
2015	12	24	0	0	2.399557816
2015	12	25	0	0	2.433479039
2015	12	26	0	0	1.914926778
2015	12	27	0	0	1.837940351
2015	12	28	0	0	2.280096118
2015	12	29	0	0	2.453241839
2015	12	30	0	0	2.479198948
